tconst	averageRating	numVotes
tt7286474	4.0	165
tt7286500	5.4	305
tt7286612	5.6	164
tt7287136	6.7	48
tt7287656	3.3	375
tt7288176	6.6	135
tt7288408	4.8	1845
tt7288442	4.4	239
tt7288662	2.9	88
tt7288706	5.7	19
tt7288776	5.3	6
tt7288846	6.3	21
tt7288976	6.3	6
tt7290030	6.5	140
tt7290688	4.6	68
tt7290740	6.3	51
tt7290798	4.2	10
tt7291328	4.9	33
tt7291408	5.3	214
tt7292306	5.8	181
tt7292332	8.0	6
tt7293380	6.9	899
tt7294266	5.1	103
tt7294400	5.2	1192
tt7294644	6.3	101
tt7294778	6.9	142
tt7294844	7.0	331
tt7295568	7.0	202
tt7295884	6.6	182
tt7296234	3.8	144
tt7296624	6.5	183
tt7296862	3.2	4743
tt7297002	4.7	31
tt7297030	6.0	64
tt7297260	7.0	243
tt7297336	5.1	333
tt7297844	4.4	181
tt7297954	6.4	1005
tt7297956	6.0	39
tt7297958	5.9	58
tt7297960	6.6	247
tt7297962	6.3	136
tt7297964	6.0	79
tt7297966	7.4	851
tt7297994	6.6	16
tt7298028	7.7	96
tt7298590	4.2	199
tt7298796	6.7	67
tt7298886	5.8	212
tt7299346	5.9	171
tt7299388	5.7	121
tt7301620	2.6	14
tt7301950	8.2	12
tt7301978	6.4	11
tt7302010	9.5	77
tt7302054	5.1	752
tt7304026	6.5	93
tt7304032	4.4	258
tt7304084	4.3	35
tt7304136	5.7	234
tt7304146	6.2	5
tt7304194	5.4	149
tt7304196	5.1	103
tt7304212	4.3	114
tt7304498	3.7	46
tt7305198	3.8	102
tt7305266	6.2	10
tt7305366	6.5	589
tt7305634	7.6	50
tt7306968	5.8	66
tt7307136	4.2	102
tt7308086	3.9	1423
tt7308092	7.7	279
tt7308138	6.8	50
tt7308238	7.3	33
tt7308310	3.9	208
tt7308602	4.5	57
tt7309654	5.0	477
tt7309928	4.9	10
tt7310230	7.2	14
tt7311036	5.0	415
tt7311064	5.7	154
tt7311770	3.9	144
tt7313218	6.5	147
tt7313348	5.4	2920
tt7313350	5.2	108
tt7313518	4.4	512
tt7313738	5.3	7
tt7313888	6.3	181
tt7314118	6.3	910
tt7314690	6.5	24
tt7314778	7.5	22
tt7314994	8.0	13
tt7315232	7.5	271
tt7315484	5.3	39925
tt7315570	5.0	1011
tt7316206	5.4	46
tt7316358	5.0	461
tt7316576	4.3	1321
tt7316578	5.2	6
tt7316968	4.0	94
tt7317256	4.4	99
tt7317294	5.2	5
tt7317324	5.1	759
tt7317342	5.6	36
tt7317404	6.3	57
tt7318102	5.9	338
tt7318202	7.4	12737
tt7318482	4.6	8
tt7318582	5.3	9
tt7319064	3.7	436
tt7319190	4.4	11
tt7319312	7.1	923
tt7319496	6.6	2097
tt7319726	8.1	10
tt7319870	7.3	16
tt7319906	7.5	17
tt7320156	6.5	38
tt7320332	5.6	12
tt7320478	4.1	212
tt7320910	5.7	26
tt7321246	5.1	533
tt7321356	5.8	1274
tt7321736	7.9	8
tt7322816	6.4	906
tt7322864	4.4	169
tt7323580	8.2	5
tt7323598	3.9	67
tt7323600	5.9	5143
tt7323612	7.0	7
tt7323692	7.6	8
tt7323746	7.0	6
tt7324726	3.6	34
tt7325162	3.2	133
tt7325762	7.8	43
tt7325902	5.5	217
tt7326168	4.8	121
tt7326320	6.0	684
tt7326634	4.7	6
tt7327790	6.8	10
tt7327946	3.8	341
tt7328554	7.0	37
tt7328556	7.4	32
tt7328956	6.2	128
tt7329058	5.7	17
tt7329290	6.2	11
tt7329476	6.8	72
tt7329602	6.5	1397
tt7329748	6.6	85
tt7331414	4.4	144
tt7331464	7.0	6
tt7331606	6.5	91
tt7331908	5.2	8
tt7331976	3.4	44
tt7332120	5.9	39
tt7332466	3.1	16
tt7333070	5.1	462
tt7333918	7.4	88
tt7334158	5.3	173
tt7334342	6.4	1379
tt7334528	5.8	12578
tt7335016	8.2	6
tt7335104	5.8	716
tt7335154	4.6	73
tt7335176	4.4	92
tt7335264	7.2	13
tt7335732	2.6	79
tt7336012	6.4	341
tt7336182	5.0	1052
tt7336242	8.0	372
tt7336410	6.7	216
tt7336470	7.1	1499
tt7336698	6.0	26
tt7336774	7.8	23
tt7336842	5.4	203
tt7338748	3.8	19
tt7339584	6.0	510
tt7339696	6.5	34
tt7339936	7.1	25
tt7339938	5.9	291
tt7340660	8.4	26
tt7340764	5.6	251
tt7341406	6.4	596
tt7341610	4.1	136
tt7341842	5.6	104
tt7341988	5.0	71
tt7342028	7.9	80
tt7342204	7.5	1615
tt7342838	7.3	6367
tt7343402	5.8	67
tt7343574	5.9	953
tt7343732	6.4	1200
tt7343740	6.6	1447
tt7344246	4.3	327
tt7344568	6.2	15
tt7344622	5.6	325
tt7344658	7.8	31
tt7344878	7.4	32
tt7345034	7.5	265
tt7345948	7.4	85
tt7345950	6.5	22
tt7346014	6.5	12
tt7346786	4.2	147
tt7347378	7.2	404
tt7347846	6.1	35963
tt7349012	9.0	64
tt7349950	6.5	219533
tt7350814	7.7	6
tt7350856	5.5	25
tt7351178	4.1	56
tt7353356	7.4	9
tt7354554	5.2	12
tt7355188	6.8	50
tt7355658	6.8	8
tt7355708	5.7	223
tt7355718	7.1	1841
tt7356132	6.0	181
tt7356166	5.5	220
tt7356432	7.3	1531
tt7357210	7.6	97
tt7357906	3.8	507
tt7358122	6.1	40
tt7358154	5.5	568
tt7358576	4.2	140
tt7359786	6.2	123
tt7359998	4.7	21
tt7360646	5.4	7
tt7360838	2.8	16
tt7360840	6.1	18
tt7360988	6.7	31
tt7361504	3.6	137
tt7361776	6.2	32
tt7362036	7.9	5037
tt7363538	5.6	11
tt7364522	6.0	707
tt7364756	8.3	57
tt7364784	5.1	14
tt7364910	7.7	14
tt7365040	5.2	93
tt7365166	5.2	511
tt7365576	8.3	105
tt7365604	6.2	4369
tt7365740	4.9	201
tt7366222	7.6	7
tt7367824	5.8	38
tt7367852	6.4	147
tt7367966	6.1	94
tt7368186	6.1	372
tt7368460	3.7	6
tt7368554	6.7	475
tt7368668	6.0	428
tt7368790	7.9	8
tt7370000	6.3	443
tt7370064	5.0	13
tt7370188	6.8	479
tt7370564	7.0	5
tt7370570	3.4	77
tt7371104	6.1	27
tt7371662	6.6	11
tt7371684	7.4	149
tt7371734	5.4	24
tt7372318	5.7	462
tt7372916	6.7	3886
tt7373230	7.5	12
tt7374062	5.6	16
tt7374764	6.8	5
tt7374824	5.0	8
tt7374948	6.8	49161
tt7374968	5.1	211
tt7375412	3.7	40
tt7375556	5.4	142
tt7376292	5.8	21
tt7377132	6.4	1259
tt7377934	6.8	82
tt7378052	8.4	159
tt7378164	5.8	65
tt7378348	5.8	28
tt7379228	6.0	63
tt7379494	5.5	53
tt7379776	6.3	6
tt7379826	8.1	49
tt7379994	4.4	581
tt7380006	2.4	32
tt7380372	3.2	29
tt7380492	6.1	9
tt7380834	7.2	147
tt7381490	4.9	25
tt7382572	6.3	47
tt7382668	5.7	308
tt7382726	6.2	77
tt7382730	7.3	1479
tt7382828	6.1	207
tt7383144	6.5	16
tt7383268	5.9	116
tt7383862	7.9	74
tt7384402	8.3	6
tt7384848	5.8	2082
tt7385524	3.5	116
tt7385528	4.3	40
tt7385530	6.7	121
tt7385538	5.1	24
tt7385554	5.8	8
tt7385556	6.2	558
tt7385580	7.8	16
tt7385582	6.3	33
tt7385796	7.6	15
tt7385812	6.5	160
tt7386388	4.6	10
tt7386462	6.5	19
tt7386674	6.2	6
tt7386870	8.4	5
tt7387202	5.8	8
tt7387292	4.6	17
tt7387300	5.5	2311
tt7388274	4.9	48
tt7388606	4.2	146
tt7388830	7.7	16
tt7389904	6.6	28
tt7390044	6.3	273
tt7390046	7.5	8
tt7390054	6.1	29
tt7390072	7.4	20
tt7390078	5.8	75
tt7390082	7.2	23
tt7390090	4.0	108
tt7390096	4.6	25
tt7390106	7.1	20
tt7390114	6.1	400
tt7390120	3.5	10
tt7390126	6.5	55
tt7390556	3.6	151
tt7390588	6.3	14631
tt7390738	5.5	8
tt7391126	8.4	81
tt7391190	6.1	31
tt7391194	4.6	65
tt7391442	6.3	35
tt7391468	5.7	15
tt7391996	9.0	5446
tt7392014	8.5	31
tt7392070	5.1	91
tt7392180	7.2	38
tt7392232	5.9	227
tt7392244	6.0	1428
tt7393746	5.7	183
tt7393996	6.9	7
tt7394636	6.5	1044
tt7394656	7.4	5
tt7394674	5.6	3555
tt7394756	7.3	10
tt7397176	5.6	382
tt7397338	6.6	524
tt7397958	7.0	749
tt7398584	5.4	477
tt7398716	8.1	33
tt7399040	3.6	14
tt7399138	2.8	5935
tt7399140	5.4	5
tt7399158	3.3	27
tt7399470	7.1	7386
tt7399676	3.3	178
tt7399726	5.8	45
tt7400118	5.6	525
tt7400952	4.5	158
tt7400998	4.9	1079
tt7401540	6.4	35
tt7401588	7.3	95616
tt7401840	5.0	144
tt7402108	6.4	893
tt7402400	5.8	648
tt7402432	5.4	7
tt7402534	6.2	240
tt7403556	5.5	6
tt7403574	4.5	254
tt7403772	5.3	442
tt7404820	4.5	412
tt7406186	5.2	254
tt7406704	6.0	272
tt7407168	7.8	65
tt7407296	4.4	196
tt7407350	6.1	15
tt7407874	8.3	14
tt7408358	7.3	85
tt7408772	5.7	59
tt7409128	7.9	109
tt7411120	5.7	196
tt7411252	8.8	108
tt7411266	7.0	9
tt7411396	5.4	65
tt7411406	4.9	263
tt7411742	7.0	133
tt7411828	5.4	182
tt7411974	7.8	9
tt7412154	8.7	9
tt7412232	7.4	22
tt7412508	5.6	97
tt7412738	5.9	954
tt7412802	4.7	7
tt7413472	5.8	449
tt7413530	5.2	266
tt7414162	7.3	219
tt7416602	5.5	468
tt7416650	6.1	8
tt7416814	5.5	11
tt7417994	7.8	46
tt7418296	5.4	19
tt7419278	5.4	412
tt7419360	6.3	537
tt7419396	6.0	182
tt7419468	6.4	781
tt7420756	5.1	7
tt7421526	7.3	35
tt7422552	5.2	402
tt7422790	5.8	867
tt7422822	6.3	3695
tt7422926	5.1	44
tt7423004	7.8	22
tt7423486	4.5	196
tt7423858	4.6	50
tt7424056	6.7	312
tt7424396	6.3	157
tt7424410	4.3	147
tt7424828	7.6	85
tt7425298	7.0	279
tt7425374	4.7	6
tt7425474	7.1	106
tt7426080	6.4	54
tt7427356	5.6	5197
tt7427856	6.7	2213
tt7428166	4.0	140
tt7428372	6.5	120
tt7428390	9.1	86
tt7428466	6.0	5
tt7428476	6.0	357
tt7428820	4.7	845
tt7428830	7.0	60
tt7428862	5.8	24
tt7428884	5.4	240
tt7429150	3.3	35
tt7429318	6.9	48
tt7429708	6.0	1709
tt7430996	8.8	16
tt7431040	6.2	394
tt7431894	6.1	1282
tt7431980	8.4	14
tt7432050	7.4	23
tt7432330	8.5	12
tt7433398	8.6	83
tt7433544	4.5	17
tt7433762	8.3	344
tt7433980	6.8	125
tt7434040	6.0	189
tt7434324	6.3	2141
tt7434928	6.0	233
tt7435096	3.6	169
tt7435360	6.7	10
tt7435822	4.5	11
tt7436316	7.4	8
tt7436428	5.3	100
tt7436474	6.2	908
tt7436642	7.6	2755
tt7437462	5.2	29
tt7437492	5.3	117
tt7438370	5.9	167
tt7438534	7.2	224
tt7438706	4.4	85
tt7438870	6.5	40
tt7438912	5.5	37
tt7439220	5.1	1426
tt7439512	5.5	70
tt7439748	5.5	843
tt7440812	9.4	5
tt7441876	6.3	287
tt7441944	5.4	43
tt7442044	5.8	704
tt7442358	7.4	57
tt7442362	6.9	67
tt7442364	7.5	51
tt7445510	5.0	375
tt7445552	2.3	142
tt7445664	8.8	115
tt7446692	5.0	417
tt7447304	6.1	481
tt7448726	6.9	51
tt7449594	6.9	16
tt7450346	5.7	437
tt7450508	8.0	9
tt7451234	6.3	53
tt7453044	5.5	1379
tt7453746	6.4	27
tt7454138	5.0	270
tt7454396	5.8	119
tt7455076	6.7	1386
tt7455182	6.2	10
tt7456024	5.7	15
tt7456158	9.3	69
tt7456222	5.6	41
tt7456468	6.6	359
tt7456534	5.7	2009
tt7456544	1.9	198
tt7457108	5.1	73
tt7457232	8.2	12
tt7458638	3.9	78
tt7458650	7.8	10
tt7458796	6.1	313
tt7458798	6.0	260
tt7458902	6.3	60
tt7459320	7.1	12
tt7459992	5.7	9
tt7460110	6.2	12
tt7460806	5.8	6398
tt7460870	4.2	67
tt7461200	5.5	4390
tt7461300	6.2	582
tt7461372	4.1	1354
tt7462000	6.0	5
tt7462164	8.3	18
tt7462526	3.3	6
tt7462562	4.7	23
tt7462632	1.7	22
tt7464158	7.5	1022
tt7464188	6.2	9561
tt7465704	5.8	478
tt7466370	6.2	557
tt7466496	6.1	179
tt7466768	7.1	8
tt7466788	4.6	19
tt7466894	6.9	48
tt7467324	6.4	595
tt7467332	6.4	18
tt7467702	7.0	11
tt7468512	5.5	30
tt7469204	6.1	523
tt7469726	7.6	13402
tt7469922	3.6	21
tt7471350	8.3	21
tt7471530	5.7	13
tt7471534	6.5	10
tt7471700	4.7	9
tt7471884	5.0	266
tt7472330	3.7	36
tt7473034	5.9	32
tt7473040	7.0	8
tt7473406	5.9	143
tt7473438	7.7	15
tt7474430	7.7	10
tt7474432	4.8	107
tt7474512	5.5	580
tt7474996	6.1	416
tt7475006	6.8	101
tt7475206	5.7	1167
tt7475284	5.4	308
tt7475710	8.0	128
tt7475832	5.4	256
tt7475880	2.3	6
tt7475882	7.2	68
tt7475974	6.4	272
tt7476116	7.0	9348
tt7476182	4.0	6
tt7476494	4.3	39
tt7476524	4.0	829
tt7476652	5.0	24
tt7476810	6.7	1102
tt7476812	5.6	26
tt7476856	5.1	31
tt7476866	4.2	114
tt7476874	3.3	102
tt7476888	7.3	22
tt7477068	6.4	1394
tt7477108	7.1	541
tt7477310	7.1	4451
tt7477384	6.8	18
tt7477788	6.3	116
tt7477812	5.1	10
tt7477820	6.2	37
tt7478160	6.3	793
tt7478284	5.5	24
tt7478494	6.6	201
tt7478522	5.6	84
tt7479218	6.5	119
tt7479314	6.4	219
tt7479718	7.3	877
tt7479784	7.3	2486
tt7479878	8.0	14
tt7480724	5.0	32
tt7481192	2.7	7
tt7481246	6.6	203
tt7482212	7.0	1630
tt7483318	5.0	646
tt7484164	7.3	23
tt7484546	6.3	10
tt7485602	4.5	931
tt7486356	5.2	207
tt7487314	4.3	112
tt7487342	5.9	24
tt7488036	6.3	614
tt7488288	3.9	124
tt7488536	6.9	36
tt7488602	6.8	12
tt7488918	7.1	34
tt7489740	5.2	387
tt7489744	6.3	19
tt7489792	7.4	70
tt7489816	6.8	13118
tt7489844	3.2	199
tt7490280	6.8	80
tt7490282	6.6	122
tt7490338	5.9	17
tt7490358	6.8	168
tt7490368	5.3	157
tt7490386	5.5	33
tt7491128	5.5	547
tt7491144	7.0	2423
tt7491196	7.4	57
tt7491398	6.3	153
tt7491480	4.3	76
tt7491826	6.8	13
tt7491954	7.8	16
tt7491968	3.4	237
tt7491980	7.5	16
tt7491986	6.3	82
tt7492760	5.9	26
tt7493184	4.7	51
tt7493274	4.4	21
tt7493370	5.9	5352
tt7493472	6.9	68
tt7493804	5.7	224
tt7493806	6.4	15
tt7493808	6.5	370
tt7493810	4.6	82
tt7493812	5.0	8
tt7493818	6.4	595
tt7493854	7.1	156
tt7494084	6.1	21
tt7494152	4.1	12
tt7496256	8.7	85
tt7497366	6.5	629
tt7498026	6.7	27
tt7499102	6.5	10
tt7501966	6.4	116
tt7502214	7.7	382
tt7502234	7.1	1107
tt7502248	9.4	5
tt7502256	5.1	271
tt7502340	6.0	5
tt7502828	3.8	137
tt7504208	8.3	6
tt7504214	8.0	250
tt7504256	6.3	10
tt7504716	6.1	36
tt7504838	5.6	34
tt7505148	6.5	11
tt7505208	5.2	16
tt7505230	3.4	18
tt7505500	3.9	7
tt7506626	6.8	20
tt7506740	6.8	92
tt7506768	3.7	28
tt7507312	4.9	32
tt7507402	6.7	22
tt7508234	6.2	50
tt7509020	6.3	366
tt7510166	2.4	7
tt7510224	6.9	74
tt7510244	6.2	27
tt7510256	7.0	19
tt7510284	7.7	216
tt7510346	3.8	10681
tt7510366	4.2	8
tt7511098	5.8	87
tt7511346	8.6	8
tt7511368	5.7	153
tt7511972	4.4	115
tt7512170	4.7	47
tt7512492	5.8	654
tt7512566	7.1	52
tt7512582	7.6	15
tt7512624	5.4	965
tt7513016	5.7	27
tt7513034	8.2	103
tt7514020	6.7	350
tt7516426	5.8	13
tt7517054	4.9	418
tt7517232	4.4	139
tt7518404	5.9	11
tt7518766	8.8	5
tt7520532	5.6	291
tt7520542	8.1	8
tt7520594	5.0	86
tt7520626	6.9	12
tt7520640	9.2	8
tt7520746	5.7	280
tt7520766	6.4	162
tt7520878	8.2	26
tt7521214	5.5	2343
tt7521358	8.9	34
tt7521384	3.8	105
tt7521804	6.6	180
tt7521856	6.1	207
tt7521858	2.9	80
tt7521860	5.6	108
tt7521948	6.1	77
tt7522000	7.4	8
tt7522058	8.4	22
tt7522778	6.6	121
tt7522782	5.3	41
tt7523010	7.6	2126
tt7523046	5.6	50
tt7523172	7.1	639
tt7523180	6.8	1077
tt7523386	5.3	6
tt7524414	7.1	3530
tt7524558	5.8	39
tt7524980	4.2	25
tt7525496	5.2	69
tt7525778	5.5	15106
tt7525792	5.2	378
tt7525884	4.6	64
tt7525910	6.9	77
tt7525936	5.6	146
tt7526164	8.0	64
tt7526338	5.7	1051
tt7526416	4.9	14
tt7526426	6.4	507
tt7526492	7.6	218
tt7526836	5.2	784
tt7527082	7.8	1055
tt7527262	5.7	25
tt7527512	7.0	57
tt7527526	8.7	63
tt7527538	5.4	968
tt7527716	8.1	17
tt7527782	7.5	118
tt7527818	3.4	15
tt7528064	6.5	10
tt7529350	6.4	332
tt7529360	5.7	95
tt7529650	6.0	540
tt7530340	8.3	18
tt7530358	8.1	18
tt7530862	6.2	8
tt7530986	6.9	2949
tt7531040	7.2	949
tt7531096	5.2	469
tt7531138	6.8	2292
tt7531860	6.9	1368
tt7531888	5.8	167
tt7531990	4.8	1745
tt7532202	6.3	23
tt7532392	4.3	42
tt7532654	9.0	9
tt7533410	7.1	343
tt7533422	5.4	172
tt7533612	5.4	25
tt7533756	6.6	528
tt7533846	6.3	4706
tt7533878	5.8	1860
tt7533956	5.4	837
tt7534044	6.5	8
tt7534054	6.8	3061
tt7534068	6.2	3122
tt7534096	6.0	919
tt7534102	7.3	1687
tt7534118	6.4	77
tt7534136	6.6	158
tt7534150	5.9	1225
tt7534306	5.5	49
tt7534314	7.6	1544
tt7534342	5.3	74
tt7535280	8.9	27
tt7535288	7.4	11
tt7535666	7.3	839
tt7535730	6.6	383
tt7535756	7.3	1403
tt7535792	6.1	6116
tt7535868	1.9	6597
tt7535900	5.3	585
tt7535964	6.0	2107
tt7536276	6.7	19
tt7537434	5.3	34
tt7537960	6.5	265
tt7538578	8.2	10
tt7538778	4.2	58
tt7538958	6.2	1265
tt7539190	5.9	104
tt7539210	6.1	35
tt7540724	8.1	7
tt7540966	8.3	29
tt7540990	6.4	61
tt7541106	5.8	9954
tt7541200	7.0	1040
tt7541708	7.3	818
tt7541720	3.1	6333
tt7541838	2.0	276
tt7542002	4.2	39
tt7542332	6.7	57
tt7542576	6.1	2347
tt7542962	7.2	137
tt7543072	5.4	346
tt7543138	4.7	18
tt7543152	8.3	129
tt7543784	6.0	527
tt7543888	5.5	59
tt7543914	5.8	387
tt7543918	6.4	168
tt7543930	7.2	1698
tt7544316	8.5	37
tt7545044	8.0	43
tt7545266	4.6	11500
tt7545524	6.7	19315
tt7545566	6.8	3959
tt7546158	5.6	46
tt7546486	2.1	2951
tt7546996	7.7	16
tt7547800	6.7	128
tt7548328	6.1	216
tt7548378	5.3	116
tt7548520	3.3	53
tt7548732	5.2	1979
tt7549006	8.4	65
tt7549168	4.1	162
tt7549484	4.4	1083
tt7549644	3.8	76
tt7549776	4.9	540
tt7549782	3.7	102
tt7549788	8.5	11
tt7549876	7.9	10
tt7550632	6.7	24
tt7550816	3.7	61
tt7551148	6.6	44
tt7551252	7.4	39
tt7551844	8.2	9
tt7552686	6.9	4632
tt7552784	6.7	181
tt7552790	6.3	103
tt7552850	6.4	30
tt7552936	8.3	7
tt7552938	7.4	33
tt7553766	2.9	152
tt7554756	7.6	14
tt7554988	5.8	10
tt7555072	6.3	1756
tt7555230	6.2	5
tt7555550	4.6	123
tt7555552	4.7	287
tt7555774	6.9	1563
tt7556502	7.0	54
tt7557024	7.1	1085
tt7557108	6.7	19914
tt7557258	6.4	43
tt7557614	7.9	10
tt7558548	4.5	105
tt7558572	6.2	23
tt7558858	7.3	11
tt7559200	6.4	26
tt7560750	5.2	45
tt7561364	3.6	119
tt7562564	4.7	11
tt7562932	4.4	273
tt7563138	6.5	12
tt7563496	1.3	56
tt7563696	8.8	31
tt7563942	3.4	69
tt7563978	5.8	5
tt7564298	5.6	18
tt7565614	7.5	211
tt7566016	5.4	719
tt7566518	5.3	655
tt7567114	7.6	19
tt7567288	6.4	123
tt7569226	7.6	39
tt7569386	4.9	119
tt7569402	8.7	13
tt7569660	6.8	127
tt7569812	7.7	46
tt7570134	8.2	29
tt7570242	7.1	377
tt7571148	8.2	388
tt7571208	6.5	6
tt7571718	8.4	81
tt7571726	5.9	252
tt7571992	6.5	1342
tt7572744	7.0	414
tt7573426	6.9	7
tt7573496	5.8	70
tt7573822	7.2	11
tt7574080	5.5	27
tt7575118	6.2	39
tt7575400	3.0	91
tt7575410	2.6	107
tt7575440	5.3	528
tt7575480	4.7	18
tt7575534	6.6	82
tt7575550	5.2	30
tt7575582	4.9	7
tt7575628	3.5	76
tt7575642	3.6	30
tt7575660	5.2	23
tt7575778	6.9	910
tt7575902	7.6	36
tt7576426	5.1	114
tt7576814	4.7	42
tt7577748	4.5	6
tt7578416	6.2	47
tt7578946	6.0	138
tt7579446	5.2	211
tt7579474	6.2	60
tt7579702	6.6	37
tt7579772	7.6	10
tt7579962	5.6	76
tt7580076	2.1	38
tt7580240	7.1	115
tt7580570	8.4	1562
tt7580994	4.0	228
tt7581116	4.8	95
tt7581572	8.2	3664
tt7581902	7.1	20004
tt7582778	6.4	94
tt7582830	5.6	129
tt7582962	6.0	1217
tt7582978	7.9	11
tt7583274	4.8	479
tt7583280	7.7	695
tt7583460	5.7	142
tt7583568	6.7	135
tt7583794	6.9	14
tt7584262	6.3	12
tt7584456	5.0	41
tt7584540	8.6	50
tt7585270	6.6	1308
tt7585522	7.0	5
tt7585540	5.1	355
tt7585620	5.4	104
tt7585674	5.3	228
tt7586238	4.8	116
tt7586304	5.8	106
tt7586628	6.8	39
tt7587232	5.7	44
tt7587282	6.4	643
tt7587356	4.5	135
tt7587550	7.4	12
tt7587876	6.7	3897
tt7588160	4.4	1663
tt7588822	4.2	626
tt7589524	6.2	7277
tt7590334	3.8	106
tt7590902	6.9	135
tt7591028	6.3	11
tt7591430	7.7	1175
tt7592594	7.4	36
tt7593452	6.4	142
tt7594378	6.6	804
tt7594568	6.0	493
tt7596220	5.4	456
tt7596520	6.8	27
tt7596680	4.5	533
tt7596784	8.2	108
tt7597486	5.7	971
tt7598106	6.5	719
tt7598180	5.1	34
tt7598716	8.6	155
tt7598728	8.3	110
tt7598894	9.0	58
tt7598990	9.0	70
tt7599050	6.1	478
tt7599200	8.4	118
tt7599406	9.0	82
tt7599864	7.3	23
tt7599904	9.0	82
tt7599970	9.1	82
tt7600184	8.0	7
tt7600352	9.0	61
tt7600418	5.6	66
tt7600664	7.0	5
tt7600704	6.9	894
tt7600716	6.0	551
tt7600718	8.0	49
tt7601594	6.5	340
tt7601708	7.0	24
tt7602526	7.9	15
tt7602562	6.5	10
tt7602640	7.2	81
tt7603290	6.5	22
tt7603582	6.2	21
tt7603636	6.5	314
tt7604210	6.9	8
tt7604572	5.2	15
tt7604636	5.5	19
tt7604986	8.4	8
tt7605058	8.1	15
tt7605228	8.2	77
tt7605482	4.0	17
tt7605702	6.9	589
tt7605922	7.1	5361
tt7606796	7.6	51
tt7607276	7.0	56
tt7607502	5.3	74
tt7607940	2.2	2646
tt7608074	8.6	14
tt7608274	6.9	25
tt7608324	7.6	35
tt7608418	5.8	17342
tt7608534	5.7	10172
tt7609002	9.2	6
tt7610008	7.8	1234
tt7610418	6.9	10
tt7610620	7.6	73
tt7610830	6.3	255
tt7610914	7.0	103
tt7611096	6.9	7
tt7611474	6.5	72
tt7611940	6.0	212
tt7612268	3.6	8
tt7612554	6.2	31
tt7612842	6.3	10
tt7613024	2.0	23
tt7613162	5.3	143
tt7613166	7.8	236
tt7613194	6.4	46
tt7613260	6.2	310
tt7613398	6.3	280
tt7613748	6.2	79
tt7614016	6.6	264
tt7614270	2.8	35
tt7615436	4.9	109
tt7616020	8.5	15
tt7616124	7.6	14
tt7616148	6.7	10616
tt7616358	2.5	25
tt7616584	5.9	203
tt7616754	3.8	233
tt7617946	7.0	6
tt7617988	7.5	822
tt7618184	6.9	14170
tt7618402	3.8	21
tt7618430	4.5	215
tt7618604	6.8	1494
tt7618654	5.6	139
tt7619448	4.4	5
tt7619554	6.3	262
tt7620554	1.7	793
tt7621448	5.7	23
tt7621972	5.4	39
tt7622190	6.6	19
tt7623230	5.7	335
tt7623876	6.4	79
tt7623988	5.9	27
tt7624348	8.7	7
tt7624488	6.3	14
tt7624534	7.5	83
tt7624578	7.1	64
tt7624598	7.0	17
tt7624662	4.7	20
tt7624934	5.5	1528
tt7625030	6.8	9
tt7625514	6.6	79
tt7626214	6.3	86
tt7626364	6.9	55
tt7626468	7.4	11
tt7627646	8.1	31
tt7627774	4.8	8
tt7628080	6.2	116
tt7628458	7.1	3137
tt7628468	7.7	95
tt7629464	6.2	51
tt7629994	3.9	34
tt7630150	5.8	110
tt7631890	3.2	15
tt7632008	8.7	10
tt7632348	3.1	9
tt7632930	6.3	1236
tt7633090	6.3	40
tt7634614	7.7	35
tt7634654	2.3	372
tt7634746	7.1	22
tt7634836	7.2	142
tt7634968	5.3	25418
tt7635550	4.7	133
tt7635926	7.0	29
tt7636058	8.2	123
tt7636672	5.9	255
tt7637180	7.1	19
tt7637322	7.0	8
tt7637350	6.6	991
tt7637354	5.6	21
tt7637558	8.6	97
tt7637580	8.5	53
tt7637822	8.2	43
tt7637874	7.2	242
tt7637968	5.9	168
tt7638094	4.6	316
tt7638100	8.7	81
tt7638224	7.9	105
tt7638246	4.5	11
tt7638344	4.5	9403
tt7638460	6.1	122
tt7638556	9.3	18
tt7639236	6.4	12
tt7639290	6.2	19
tt7639694	4.6	561
tt7639922	5.3	18
tt7640012	6.8	14
tt7640080	4.3	29
tt7640198	7.0	941
tt7641334	5.1	89
tt7641724	4.8	72
tt7641782	4.5	271
tt7642526	6.1	28
tt7642602	6.8	10
tt7642686	3.9	11
tt7642818	7.7	21518
tt7642878	3.7	1959
tt7642890	3.3	762
tt7643134	7.6	15
tt7643334	7.1	45
tt7643622	5.3	536
tt7644306	5.9	57
tt7644878	8.5	6
tt7645122	6.6	8992
tt7645288	5.0	24
tt7645502	4.9	439
tt7646430	5.0	81
tt7647198	7.4	831
tt7647840	5.6	561
tt7648416	6.0	874
tt7648704	4.6	249
tt7649558	5.8	6
tt7649904	6.8	12
tt7650498	5.0	5
tt7650962	7.1	8
tt7650966	4.3	56
tt7651032	7.3	7
tt7651504	7.4	5
tt7652190	6.6	10
tt7653254	7.9	261840
tt7654178	7.9	35
tt7654872	5.4	1466
tt7654880	5.1	171
tt7654890	6.1	597
tt7655052	7.9	32
tt7655142	6.1	354
tt7655240	5.6	21
tt7655282	7.9	7
tt7656172	7.1	29
tt7656446	6.0	92
tt7656706	6.9	37
tt7657746	7.0	183
tt7658354	3.4	17
tt7658384	6.1	834
tt7658868	6.4	529
tt7659522	7.7	147
tt7659918	5.9	62
tt7660450	5.3	802
